timestamp_utc	host	arch	backend	mode	event_name	perf_scope	assignment_label	instance_count	instance_id	cpu_core	operation	operations	average_us	min_us	max_us	p50_us	p95_us	p99_us	p99_9_us	p99_99_us	status	run_stdout_log	result_dir
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	9	10	READ	1000000	18.381993	1.0	16159.0	12.0	32.0	40.0	91.0	4077.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst09/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	9	10	CLEANUP	1	30728.0	30720.0	30735.0	30735.0	30735.0	30735.0	30735.0	30735.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst09/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	10	11	READ	1000000	22.399893	1.0	210431.0	20.0	36.0	42.0	115.0	4251.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst10/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	10	11	CLEANUP	1	3133.0	3132.0	3133.0	3133.0	3133.0	3133.0	3133.0	3133.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst10/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	11	12	READ	1000000	21.975972	1.0	16103.0	20.0	35.0	42.0	114.0	4069.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst11/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	11	12	CLEANUP	1	26456.0	26448.0	26463.0	26463.0	26463.0	26463.0	26463.0	26463.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst11/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	12	14	READ	1000000	18.969004	1.0	12087.0	12.0	33.0	41.0	115.0	4081.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst12/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	12	14	CLEANUP	1	31416.0	31408.0	31423.0	31423.0	31423.0	31423.0	31423.0	31423.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst12/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	13	15	READ	1000000	22.583099	1.0	262655.0	20.0	35.0	42.0	116.0	4091.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst13/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	13	15	CLEANUP	1	3455.0	3454.0	3455.0	3455.0	3455.0	3455.0	3455.0	3455.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst13/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	14	16	READ	1000000	22.441074	1.0	22991.0	20.0	35.0	42.0	116.0	4091.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst14/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	14	16	CLEANUP	1	31320.0	31312.0	31327.0	31327.0	31327.0	31327.0	31327.0	31327.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst14/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	15	17	READ	1000000	22.552142	1.0	153471.0	20.0	35.0	42.0	116.0	4107.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst15/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	15	17	CLEANUP	1	37424.0	37408.0	37439.0	37439.0	37439.0	37439.0	37439.0	37439.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst15/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	16	18	READ	1000000	22.702825	1.0	334079.0	20.0	36.0	42.0	115.0	4093.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst16/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	16	18	CLEANUP	1	47600.0	47584.0	47615.0	47615.0	47615.0	47615.0	47615.0	47615.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst16/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	17	19	READ	1000000	22.578706	1.0	273919.0	20.0	36.0	42.0	116.0	4079.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst17/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	17	19	CLEANUP	1	38192.0	38176.0	38207.0	38207.0	38207.0	38207.0	38207.0	38207.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst17/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	18	21	READ	1000000	18.87377	1.0	16095.0	12.0	34.0	41.0	111.0	4379.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst18/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	18	21	CLEANUP	1	34800.0	34784.0	34815.0	34815.0	34815.0	34815.0	34815.0	34815.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst18/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	19	22	READ	1000000	22.368047	1.0	13831.0	20.0	35.0	42.0	115.0	4143.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst19/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	19	22	CLEANUP	1	29448.0	29440.0	29455.0	29455.0	29455.0	29455.0	29455.0	29455.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst19/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	20	23	READ	1000000	22.57856	1.0	265727.0	20.0	35.0	42.0	116.0	4239.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst20/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	20	23	CLEANUP	1	39280.0	39264.0	39295.0	39295.0	39295.0	39295.0	39295.0	39295.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst20/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	21	24	READ	1000000	20.466209	1.0	15063.0	13.0	34.0	42.0	111.0	4087.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst21/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	21	24	CLEANUP	1	26888.0	26880.0	26895.0	26895.0	26895.0	26895.0	26895.0	26895.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst21/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	22	25	READ	1000000	22.490286	1.0	182655.0	20.0	35.0	42.0	116.0	4081.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst22/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	22	25	CLEANUP	1	34192.0	34176.0	34207.0	34207.0	34207.0	34207.0	34207.0	34207.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst22/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	23	26	READ	1000000	22.608605	1.0	349183.0	20.0	35.0	42.0	116.0	4071.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst23/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	23	26	CLEANUP	1	38640.0	38624.0	38655.0	38655.0	38655.0	38655.0	38655.0	38655.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst23/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	24	28	READ	1000000	22.600632	2.0	131071.0	20.0	35.0	42.0	115.0	4407.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst24/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	24	28	CLEANUP	1	40048.0	40032.0	40063.0	40063.0	40063.0	40063.0	40063.0	40063.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst24/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	25	29	READ	1000000	22.530451	1.0	93183.0	20.0	35.0	42.0	116.0	4085.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst25/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	25	29	CLEANUP	1	33872.0	33856.0	33887.0	33887.0	33887.0	33887.0	33887.0	33887.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst25/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	26	30	READ	1000000	22.486687	1.0	16431.0	20.0	35.0	42.0	117.0	4095.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst26/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	26	30	CLEANUP	1	32712.0	32704.0	32719.0	32719.0	32719.0	32719.0	32719.0	32719.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst26/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	27	31	READ	1000000	22.38813	1.0	12727.0	20.0	35.0	42.0	116.0	4067.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst27/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	27	31	CLEANUP	1	30632.0	30624.0	30639.0	30639.0	30639.0	30639.0	30639.0	30639.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst27/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	28	32	READ	1000000	22.690959	1.0	273663.0	20.0	36.0	42.0	116.0	4203.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst28/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	28	32	CLEANUP	1	49424.0	49408.0	49439.0	49439.0	49439.0	49439.0	49439.0	49439.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst28/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	29	33	READ	1000000	22.607212	1.0	103871.0	20.0	36.0	42.0	115.0	4135.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst29/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	29	33	CLEANUP	1	40624.0	40608.0	40639.0	40639.0	40639.0	40639.0	40639.0	40639.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst29/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	30	35	READ	1000000	22.480251	1.0	17279.0	20.0	36.0	42.0	116.0	4203.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst30/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	30	35	CLEANUP	1	33680.0	33664.0	33695.0	33695.0	33695.0	33695.0	33695.0	33695.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst30/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	31	36	READ	1000000	22.362801	1.0	19455.0	20.0	36.0	42.0	113.0	4081.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst31/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	31	36	CLEANUP	1	28776.0	28768.0	28783.0	28783.0	28783.0	28783.0	28783.0	28783.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst31/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	32	37	READ	1000000	22.624915	1.0	289023.0	20.0	35.0	42.0	116.0	4807.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst32/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	32	37	CLEANUP	1	41136.0	41120.0	41151.0	41151.0	41151.0	41151.0	41151.0	41151.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst32/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	33	38	READ	1000000	19.166182	1.0	20111.0	12.0	34.0	41.0	114.0	6899.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst33/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	33	38	CLEANUP	1	32584.0	32576.0	32591.0	32591.0	32591.0	32591.0	32591.0	32591.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst33/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
2026-03-14T06:11:24Z	madracks-mnode5	amd	rocksdb	embedded	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	34	39	READ	1000000	22.622092	1.0	12143.0	20.0	35.0	42.0	119.0	4539.0	ok	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6/inst34/run.stdout.log	/home/seunghyun/ycsb/results/chiplet_ycsb_256mib_madracks-mnode5_20260314T060453Z_1429430/runs/rocksdb/chiplet_x6
